7.559810807339871486e-02 1.021898757677475844e+00 1.799510125059443766e+01 3.675737034863195696e+00 1.409555610063029896e+01
6.367339379398211097e-02 9.969738416695163030e-01 2.453885479525033375e+01 4.291336111502070949e+00 1.457206238109077923e+01
9.458387515079372254e-02 1.041773484573254027e+00 9.910038352269040729e+00 3.551322169411944785e+00 1.371864894681957026e+01
7.148732398662749343e-02 1.005833550334254145e+00 1.715435770375690083e+01 4.316092266067830252e+00 1.447125484198303802e+01
6.310958592990628668e-02 1.000011358228207747e+00 4.094536650995008387e+01 3.182899256581019465e+00 1.353078289406097134e+01
6.812153762875967911e-02 9.981660445322312336e-01 1.883741518824820460e+01 4.260808620939270597e+00 1.445979727121961922e+01
6.815553335203286545e-02 1.003311450698507246e+00 1.987457459158810025e+01 4.309667959136363358e+00 1.457141897692481081e+01
7.755024024133287674e-02 1.011279919210646527e+00 1.330987622163296535e+01 4.260716672946760930e+00 1.435994021534997778e+01
7.129602671633199218e-02 1.002583128998863815e+00 1.681902663889610139e+01 4.600931691874238894e+00 1.448270797526098619e+01
8.388363205305102155e-02 1.016889202601035436e+00 9.891247031395284495e+00 4.604873748874930506e+00 1.450412039796650809e+01
5.141949957917882341e-02 9.842518921281222521e-01 4.766978654197188803e+01 5.282063558846250118e+00 1.514701804261367890e+01
6.652110607745555237e-02 1.007993890518563695e+00 2.939354492735204261e+01 3.837596853118751650e+00 1.402660582073344386e+01
6.825106590697206654e-02 1.005629829707972656e+00 2.320647945253929834e+01 4.244681445377071149e+00 1.427353752871566428e+01
6.354852086737337868e-02 1.023239412793890857e+00 4.765543935389202801e+01 3.710520220616383202e+00 1.395492527896758439e+01
8.023988178646994374e-02 1.023994764139640523e+00 1.360708634548559992e+01 4.148845383282329990e+00 1.432083551023774426e+01
6.500437882738913098e-02 9.997334749271058474e-01 2.841013831568380610e+01 3.926545755771895241e+00 1.407527078099663420e+01
6.925790995274304362e-02 1.007578981793700867e+00 2.294054821070392336e+01 4.304695343932015028e+00 1.419270007737959105e+01
5.621021537084934516e-02 9.990463954323827167e-01 3.935300165342850676e+01 5.014747134496613690e+00 1.502287899725456022e+01
7.245089919957443947e-02 1.015901693980706844e+00 1.862379198686559079e+01 4.647897221487347963e+00 1.450321848075396147e+01
7.305665148328610581e-02 1.018717613622072804e+00 2.304537555143142313e+01 3.159079201195527098e+00 1.372822097068721447e+01
5.669923385597903931e-02 9.852007680482918195e-01 2.751620543192615997e+01 5.321147550484275790e+00 1.530278613724601122e+01
5.970721465159076202e-02 9.894364829102361147e-01 2.366421971105319244e+01 5.480443641346277595e+00 1.529893653743155646e+01
6.636492883224517914e-02 9.955849732293112764e-01 1.943277457804524389e+01 4.668591408772160278e+00 1.472298339183676852e+01
5.797000147496150085e-02 9.935244126493891770e-01 3.678974015483643711e+01 4.298908808269590764e+00 1.458400690588576154e+01
7.390485183596873231e-02 1.000463928755505716e+00 1.090875096858552595e+01 5.490420621435017523e+00 1.523729550135531596e+01
6.548728193530978237e-02 9.897034929024535188e-01 1.819068844027875187e+01 4.571407853168820701e+00 1.474513117944196949e+01
5.723571922079883495e-02 1.000767899022686036e+00 4.322946847911234869e+01 5.027551736787374992e+00 1.473500958581419518e+01
6.107885531508433496e-02 1.015976033112984345e+00 4.590438437088538848e+01 4.312686908274722342e+00 1.431752041025091238e+01
6.785327625556950015e-02 1.008992894950804020e+00 2.715382029711766165e+01 3.634349068486085521e+00 1.398769324366680777e+01
7.366777176262490068e-02 1.003680692368833061e+00 1.241759982840197019e+01 4.790702630229832337e+00 1.492033049696279967e+01
5.272716060925283776e-02 9.821559722271299142e-01 4.087475743591078015e+01 5.094042688769572891e+00 1.502917359510477446e+01
7.672967536077061890e-02 1.011644146752794127e+00 1.282045936042893963e+01 4.664165784129819414e+00 1.462646121626513462e+01
8.201085714648881364e-02 1.020202715659030535e+00 1.226032133821185965e+01 3.874964369308725676e+00 1.417928733757177007e+01
6.374096062319384304e-02 1.007067301554938732e+00 2.965205721761370938e+01 4.396938447069074662e+00 1.448883776223027553e+01
7.127253696628357837e-02 1.017052632352165142e+00 2.155779576251537932e+01 4.044140715291240085e+00 1.424270967308805780e+01
6.118541518817834785e-02 1.015260652093655347e+00 4.518897101022991336e+01 3.855537301292096597e+00 1.420518116396966057e+01
6.131042726730922404e-02 9.959703400542171403e-01 3.528066661821667083e+01 4.011068165320522461e+00 1.413645041415454173e+01
5.666087443795705947e-02 9.818361421745842588e-01 2.726264429011595780e+01 5.871381939926024529e+00 1.533614393727273040e+01
6.077600132227939378e-02 1.004142470784850749e+00 3.589332539139479650e+01 4.568670131024271441e+00 1.453784157470916583e+01
6.413499017221485632e-02 1.009775341904895596e+00 4.168447236008159251e+01 3.465863982481584671e+00 1.368529641954716247e+01
7.389159730571187579e-02 1.007561376131180575e+00 1.242104169187997442e+01 5.410202108531770193e+00 1.513505810601618329e+01
6.372100082980064473e-02 1.005698247027083880e+00 3.144166057698377870e+01 4.232618265312924066e+00 1.432029284688206516e+01
6.873550546375593873e-02 1.013532711089307758e+00 2.074399826890275733e+01 4.736237915368239904e+00 1.476674917246685403e+01
5.742875913350626443e-02 9.942191535134232705e-01 4.077338897336308321e+01 4.354837298619811392e+00 1.449551262548905761e+01
7.228690645085887601e-02 9.975799667962125250e-01 1.192157261753038000e+01 5.732750533067791920e+00 1.519799101125837737e+01
5.508422014153054741e-02 9.935098511294357948e-01 3.858846708166299777e+01 5.480470520609453722e+00 1.518555091473837315e+01
5.706118912889759226e-02 9.915873854255351505e-01 4.193378921032300610e+01 4.459264992383387138e+00 1.441364613625762559e+01
6.305114053124270812e-02 1.005166875715720609e+00 4.453907934189101070e+01 3.214499560937532863e+00 1.351197923350440355e+01
7.513319243536728531e-02 1.012899122417660891e+00 1.648271366243904623e+01 3.619093428104828369e+00 1.407824494532053450e+01
7.726576055685731304e-02 1.011661630646863541e+00 1.281051617453796609e+01 4.515514446074062604e+00 1.456130608776688717e+01
8.368866707044544939e-02 1.023086079283163308e+00 1.225886254779732987e+01 3.959006145067166305e+00 1.409379511466238277e+01
6.253795402151163252e-02 1.003066461634841922e+00 3.062747374038077197e+01 4.567654801452374791e+00 1.452914558394178002e+01
5.627759142041501017e-02 9.967268715962516179e-01 4.449582708016041721e+01 4.394824977103359842e+00 1.456973955208413685e+01
7.299583770500374380e-02 1.001933351914753745e+00 1.395228525580411372e+01 4.839728401468630814e+00 1.469922070102171574e+01
6.227032805581461661e-02 9.920160323224112009e-01 2.500004576444850457e+01 4.619700952987337850e+00 1.468196114573579436e+01
9.225499618023956516e-02 1.030593697547933285e+00 1.077931754186700708e+01 3.176050654381895377e+00 1.339665962521738329e+01
7.155346546463559054e-02 1.016420902288079464e+00 2.345297444239498574e+01 3.904505871810787010e+00 1.404179431919744481e+01
5.719063822755018900e-02 9.898285360739123018e-01 2.892746534128810154e+01 5.827385571736818370e+00 1.532858539949602950e+01
7.014579426978548304e-02 1.025216770671200095e+00 3.397018209335122663e+01 3.163591143864955768e+00 1.353485794559482081e+01
6.341356019506921848e-02 9.963625528796443698e-01 2.232146834297815374e+01 5.354640765214409015e+00 1.500449480671450075e+01
8.033166319256167254e-02 1.016889537698198120e+00 1.581079147425589682e+01 3.481444358097098402e+00 1.362782774965466537e+01
9.127581357708443310e-02 1.025490466308270898e+00 9.649362239096705096e+00 3.423391305378574501e+00 1.365538428228558843e+01
8.272941731953427358e-02 1.017998812165774369e+00 9.086949398006652245e+00 5.656705672042546595e+00 1.502342952972774803e+01
8.454076722414755052e-02 1.016678663402546645e+00 1.118739619268920293e+01 3.404682715920817504e+00 1.385845456355997740e+01
6.806484174957037891e-02 1.005057300341132498e+00 2.475969569751130450e+01 3.746111666993138467e+00 1.405153299282065404e+01
6.037589063307415710e-02 9.879050825684128068e-01 2.381867042717093597e+01 5.498871596469379952e+00 1.512592819239355713e+01
6.712872900408936583e-02 9.929007080281591069e-01 1.570056829132587950e+01 5.560301279294122878e+00 1.509965570746002683e+01
5.605192781063845359e-02 9.960465293614181315e-01 5.027404008677555680e+01 3.895089803935516404e+00 1.430713467476626732e+01
6.869830500670559559e-02 1.008903450199492458e+00 2.623760144952096951e+01 3.356114273814928772e+00 1.385597501749603211e+01
8.558544687117251859e-02 1.028865236204180578e+00 1.175924567094527617e+01 3.716288959478959431e+00 1.404429339843171931e+01
6.050720786194554307e-02 9.899555918500096974e-01 1.907086755830039948e+01 6.946685958601952926e+00 1.584397513214319275e+01
7.491602104198008538e-02 1.004675012555809932e+00 1.113293092753622560e+01 5.361116342199026441e+00 1.518848151617404163e+01
5.444666644990847626e-02 9.884766794378909704e-01 5.166911339383919710e+01 4.779061710551612663e+00 1.445846119713778499e+01
7.181742141121015555e-02 1.008236514151608088e+00 1.762077765662691320e+01 4.428587575047939318e+00 1.445950855450106509e+01
5.121705290704318958e-02 9.849484143829090321e-01 4.222172797257783827e+01 6.056020052125989928e+00 1.552453334531748652e+01
5.583892231514533261e-02 9.901921227583244667e-01 3.183959195922902552e+01 5.647525645244498627e+00 1.535844913289751013e+01
5.215111159459516477e-02 9.708554608961886823e-01 3.405871116100125562e+01 4.833589287658302425e+00 1.514261917553653625e+01
8.531494056535399162e-02 1.019198466838332484e+00 9.675543887314983493e+00 4.376210007273088287e+00 1.440875440116854378e+01
6.023400985877270380e-02 9.970774957856514131e-01 3.140742966927776081e+01 4.227373211570958134e+00 1.458702993533974457e+01
5.991650357748258549e-02 9.883299016150840499e-01 3.101284919372769622e+01 4.195617940218159703e+00 1.442394676658384078e+01
6.854716341782125799e-02 9.916123118087267763e-01 1.492666735009601631e+01 5.219109625372821526e+00 1.492540429778671474e+01
5.956341896437027106e-02 1.004340607987004974e+00 4.352055456501209108e+01 4.099135985753537881e+00 1.427936959190848931e+01
7.301893248081423038e-02 1.010297380927196453e+00 1.630401860728731123e+01 4.259682076485916014e+00 1.447627077095650527e+01
6.805308734786566505e-02 1.005768572599979205e+00 3.452734492261593147e+01 3.136828919056502851e+00 1.328941100490393623e+01
5.697041026330500191e-02 9.965910743428463281e-01 4.488244917367513409e+01 3.953960728805693492e+00 1.434854500580811987e+01
7.093078291825455350e-02 9.974300276147051170e-01 1.271636903873556257e+01 5.149863704419941790e+00 1.517565612866298075e+01
5.997410643887893245e-02 1.002313269455803457e+00 4.266044471146817330e+01 4.109139751435658461e+00 1.414812552615107855e+01
5.627804321762722162e-02 9.947736853264121937e-01 4.398666722957385389e+01 5.120660454503198622e+00 1.467096191386691117e+01
7.160111696052395835e-02 1.012436882606856159e+00 2.024254380290801691e+01 4.069991282159811874e+00 1.423130637879351212e+01
8.619361209411278979e-02 1.023246641110514554e+00 1.222479662066798589e+01 3.580009888568060017e+00 1.372385498726320385e+01
7.292031610898548621e-02 1.000419479724617311e+00 1.294300489780486174e+01 4.855689397410744235e+00 1.487572528977178088e+01
8.166755599434305513e-02 1.009263612315247638e+00 8.656626351878486503e+00 5.416208723460202989e+00 1.498937698982884115e+01
8.504830032417613761e-02 1.019527196211378328e+00 9.985855575879913459e+00 3.950561795124201581e+00 1.427138516334948370e+01
6.342998387701107021e-02 1.013295983454904015e+00 3.153913328060078314e+01 4.257158826409266794e+00 1.458073562096375220e+01
6.282211974044656089e-02 9.871824929358706813e-01 1.890361781422476994e+01 5.465384133389616927e+00 1.515872926353708294e+01
7.464234434376695870e-02 9.986622431726758231e-01 1.027972233043847616e+01 5.663888925238129701e+00 1.527632912321127812e+01
7.478526326852819039e-02 1.012185729489538888e+00 1.420467544855302933e+01 4.553880789031252263e+00 1.467415759503522921e+01
7.090300154901373053e-02 1.014870935897970616e+00 2.630441138490971298e+01 3.401428858696559310e+00 1.374521795544744585e+01
8.672767368486769546e-02 1.017143009050847313e+00 7.358159401700756774e+00 4.688900108180120263e+00 1.482214598339629141e+01
7.971369561224186939e-02 1.017834343093423355e+00 1.284356648924564048e+01 4.031627468322259489e+00 1.432733500579583819e+01
